"pdb","energy (Mean)","energy (Standard deviation)"
"3iub",-40.6475,1.3348501788589322
"3iue",-48.645,5.22300360584474
"3ivg",-52.0225,2.343378970631843
"3ivx",-51.8925,2.5125866485888357
"3iw5",0,0
"3iw6",-58.985,3.3821147230689856
"3iww",-10.48,8.697413408594532
"3jdw",-25.335,1.6518373608398964
"3jrx",-68.985,0.8422786553946598
"3juo",-0.0175,0.009574271077563378
"3jup",-37.4875,1.0281820526214025
"3jvr",-33.37,0.0927361849539423
"3jvs",-42.212500000000006,1.9624198497431247
"3jy0",-0.565,0.012909944487363078
"3jya",0,0
"3jyr",-63.06,6.967366790976364
"3jzh",-38.0075,6.111041236974255
"3jzj",-0.555,0.009999999999995748
"3k00",0,0
"3k02",-0.5425000000000001,0.022173557826084316
"3k2f",-5.07,7.261684836638579
"3k4q",4.03,0.4679743582718973
"3k5v",-42.085,2.0690174801905754
"3k5x",27.195,6.773755728299233
"3k8o",-38.0425,1.7135611067791743
"3k97",-41.7725,0.7116822792977091
"3k99",0,0
"3kdb",-57.9425,10.349964170630447
"3kdc",-62.567499999999995,5.8524546132371835
"3kdd",-65.44250000000001,6.923628022937171
"3kek",0.305,0.0057735026918975425
"3kgp",-29.1775,0.4026060936777186
"3kgq",-22.2775,4.598843151634252
"3kgt",-36.69,1.4633067575413643
"3kgu",-36.067499999999995,1.327513339543748
"3kiv",-23.475,0.831083629967499
"3kjd",-38.2175,0.9024549850268859
"3kr8",-47.5725,0.41915589780659135
"3kwa",-19.98,3.421588325130082
"3kyq",-48.75,2.063799085828515
"3l3l",-40.8275,1.4186936479264283
"3l3m",-55.7475,0.2325761524022987
"3l3n",-61.2325,3.2144711851250904
"3l4u",-29.5625,2.11558305596035
"3l4y",-26.94,1.0712920547948563
"3l4z",-21.6,0.3535533905932738
"3l59",-32.6025,1.2708101090774977
"3ldp",-47.76,2.540747921380657
"3le9",-28.779999999999998,2.797534628918849
"3lea",-35.055,0.9704122835164978
"3lgs",-27.98,10.340035460932098
"3lir",-43.830000000000005,2.192669605754706
"3liw",-51.4875,1.4375065217242242
"3ljg",-47.947500000000005,4.659237240865322
"3ljo",-47.7225,0.6496858215060907
"3ljz",-46.5425,5.4030631744101125
"3lk8",-28.9425,3.0965935585198725
"3lka",-23.925,0.5139066063012061
"3lpl",42.38,0
"3lq2",-8.47,0.9287626176800869
"3lvw",-43.17666666666667,2.5468673568393156
"3lxe",-18.42,6.892474156643604
"3lxk",-56.045,1.1936079758447418
"3lzs",-60.677499999999995,6.628390327472672
"3lzu",-51.9225,4.446979311847563
"3lzz",-3.0525,2.9815809564725884
"3m1k",-1.085,0.7866596044880743
"3m35",-52.415,0.19052558883034373
"3m36",-62.7775,0.5002915816461119
"3m37",-61.575,1.4289040089056249
"3m3c",-31.275000000000002,0.06952217871592142
"3m3x",-0.009999999999999998,0.01414213562373095
"3m5e",0,0
"3m6r",-29.235,8.400017857123883
"3m8u",0.060000000000000005,0.03915780041490244
"3m96",-27.557499999999997,1.6822876289941335
"3mam",-0.8325,0.5354982103922789
"3mdz",-25.057499999999997,2.5411595122436834
"3mf5",-42.01,0
"3mhi",-26.19,0.6932532004974944
"3mhl",0.0024999999999999996,0.005
"3mhm",-34.0475,1.9892942634680544
"3mho",234.71999999999997,531.2343640365648
"3mhw",-21.427500000000002,0.32294220329114703
"3mi3",-23.2075,3.013927393507242
"3ml2",-22.09,5.821151088917051
"3ml5",-17.515,2.2185055029606473
"3mmf",-20.207500000000003,5.664811706197011
"3mna",-21.885,8.305718913295019
"3ms9",-0.05000000000000001,0.08124038404635961
"3mss",-37.925,0.6000277771343341
"3mxd",-51.89,6.301137463453176
"3mxe",-61.05500000000001,2.8659902302695746
"3myg",-44.6975,1.0934463864315849
"3myq",-36.1125,3.5509001206267055
"3n0n",0,0
"3n2u",-32.115,1.941039240544412
"3n3j",0,0
"3n4b",0,0
"3nb5",-25.357499999999998,10.945127911541281
"3nee",-41.125,0.9248603498186462
"3neo",-50.37,0.9249864863878665
"3nes",-41.5375,0.5616864487118938
"3nex",-51.6125,0.7162576352124966
"3ng4",-11.79,11.464048150631607
"3nhi",-58.935,1.9395274338525137
"3nht",-51.675,2.861077885459744
"3ni5",-32.235,5.498851395215785
"3nkk",-25.052500000000002,0.1014478519567625
"3npc",-0.315,0.02380476142847641
"3nsn",-48.0225,1.8866085091155171
"3nu3",-50.955,8.149848669351707
"3nu4",-55.08,4.165341122485235
"3nu6",-53.6675,6.108160525068072
"3nu9",-50.355000000000004,8.531223046355448
"3nuj",-53.4525,5.230387971588126
"3nuo",-50.8425,6.170107373457993
"3nx7",-15.055,12.483272808041967
"3nxq",-42.365,6.202093732496014
"3nyd",-29.266666666666666,0.311341184769188
"3nyx",0,0
"3nzk",-52.8875,2.2854084244761883
"3o4k",-60.715,12.037398666932416
"3o5x",-0.0925,0.02362907813126306
"3o75",-30.392500000000002,1.2956176133412831
"3o84",-41.5675,0.5220711956554477
"3o99",-56.3775,6.936355310968431
"3o9a",-50.167500000000004,6.34287723881416
"3o9d",-54.215,6.830180573503627
"3o9e",-55.585,5.531175281981204
"3o9i",-50.4475,10.734869584675911
"3o9p",-0.115,0.01290994448735824
"3oaf",-35.4825,0.6714846734416207
"3ocp",-43.6825,0.23810011899822492
"3ocz",-0.052500000000000005,0.012583057392117913
"3oe4",-33.235,6.918581261116067
"3ohi",-33.5225,4.028915279989584
"3oil",-29.880000000000003,5.583272636485981
"3oim",-29.72,2.938945389080932
"3oku",-34.95,6.8261311638926445
"3old",-84.2825,0.561330265232575
"3ove",-54.2625,0.6499935897125904
"3owj",-36.045,3.554438539816622
"3own",-69.44000000000001,5.7132769347662125
"3oy0",-23.7675,11.022825938327555
"3ozj",-41.875,2.138745738355408
"3ozp",-32.555,1.6706585527869142
"3ozr",-31.41,0.20848661028077178
"3p2e",-55.644999999999996,1.9532280972790679
"3p3g",-44.87,2.2830243099886895
"3p4v",-19.86,4.941180695609761
"3p58",-7.105,9.77123158392363
"3p5l",-8.8575,5.361047005949486
"3p5o",0,0
"3p8p",-51.13,0.662470125112599
"3p8z",-69.505,1.922437688630352
"3pb8",-0.6299999999999999,0.6040419411486811
"3pb9",-0.745,0.4540557968649522
"3pbb",-7.2025,4.012450415062266
"3pd8",-41.5175,0.9242789982827374
"3pd9",-45.0925,1.876474975408147
"3pe1",-41.7925,2.919901539435827
"3pe2",-45.4775,0.5174537016327201
"3pgl",-6.975,7.959738270403953
"3pn1",0,0
"3pn4",-27.52,0.3203123475611983
"3po6",-17.07,8.416202627472003
"3ppm",-54.2025,0.7024896203267104
"3ppp",-0.02,0.04
"3ppq",-3.1700000000000004,0.9917997109631898
"3ppr",-0.1975,0.024999999999999918
"3prs",-33.3425,4.693487509304816
"3ps1",-34.707499999999996,0.7369475331847226
"3pwd",-34.177499999999995,1.1841839665638618
"3pwm",-47.3375,10.356615840450315
"3pww",-53.6875,7.100288139693124
"3pyy",-41.205,0.09882644720427476
"3q2j",-43.5275,2.652990451044602
"3q6z",-41.555,8.364418688707532
"3q71",-43.99,6.934344477550372
"3qaa",-57.55499999999999,7.6134639510103845
"3qbc",-21.764999999999997,0.8127525248601853
"3qdd",-41.339999999999996,0.5258009762896484
"3qgw",-38.015,0.9525579597412162
"3qgy",-41.6775,5.1599249025542875
"3qkd",-81.30000000000001,3.4462926940892586
"3qlm",-38.55,3.8878443041528152
"3qox",-64.9875,0.21654483754515666
"3qqa",-37.51,5.428001473839192
"3qqs",-30.415,0.6556675987113724
"3qw5",-46.49,3.9432896588171262
"3qx9",-52.7325,3.1112952822470348
"3qxt",-55.28,1.5810334173147613
"3qxv",-57.5325,1.3952389281648825
"3r16",-22.634999999999998,6.273364328651738
"3r24",-48.0575,10.919405890431968
"3r4m",-28.747500000000002,0.5984076091318951
"3r4n",-39.2925,0.878459826438412
"3r4p",-56.567499999999995,0.6883494751943496
"3r6u",-22.9875,3.9682017337832285
"3rbu",90.74,0
"3re4",-37.193333333333335,0.48013886880085976
"3rf5",-35.6975,0.7146269423039495
"3rlp",-34.925,0.75385675031813
"3rlq",-41.08,1.02739151900991
"3rlr",-44.5475,0.3123432940428419
"3rm4",-51.302499999999995,1.9877688497410115
"3rm9",-28.4,2.8088669127129227
"3roc",0,0
"3rsx",-28.5475,1.1149402076643906
"3ru1",-32.265,3.8514196516782264
"3rux",-90.2425,0.8401339178940839
"3rv8",0.9625,0.02986078811195058
"3ryv",-9.6375,5.982526640141272
"3ryx",-20.225,4.362113402163359
"3ryy",-21.5275,5.560367943460819
"3ryz",-16.0975,5.503425448451779
"3rz0",-18.255,2.787693192109438
"3rz1",-24.1175,8.125685099321364
"3rz7",-25.7875,2.098926312824386
"3rz8",-20.48,2.5903024276455895
"3s0b",-38.93333333333334,0.36828431046253124
"3s0d",-37.6125,2.5207588143256277
"3s0e",-29.12,0.23237900077263288
"3s2v",-47.267500000000005,8.746909454201559
"3s43",-44.932500000000005,8.418912736610736
"3s45",-58.665,2.8680597390336646
"3s5y",-27.580000000000002,1.2344229421069335
"3s6t",-29.3575,3.048380717692574
"3s71",-11.3175,7.816501242030647
"3s73",-19.73,3.5839828868639114
"3s75",-6.002500000000001,8.17422932147123
"3s77",-6.4725,8.35967054773492
"3s78",-18.349999999999998,1.321085412328303
"3s8l",-44.137499999999996,5.064532719478404
"3s8n",-0.335,0.012909944487359496
"3s8o",-52.9075,1.1147010062491005
"3sk2",-25.765,9.011135703487476
"3sm2",-36.6225,20.646028472000765
"3spf",-52.3075,1.9241166804534202
"3st5",-59.97,7.6685331061423145
"3std",-51.254999999999995,3.7218678106564274
"3sww",-44.586666666666666,2.541777593207959
"3t01",1.0733333333333333,0.06110100926608177
"3t1m",-27.610000000000003,13.202562882511362
"3t2w",-29.83,6.330797738042196
"3t3c",-52.8675,4.515538912097581
"3t3u",-56.8725,0.40982719935778406
"3t5u",-12.032499999999999,7.704186632388048
"3t64",-42.480000000000004,5.251520414762484
"3t70",-42.440000000000005,0.908478581659039
"3t82",-25.627499999999998,7.881570803674443
"3t83",-19.365,14.238868166629912
"3t84",-6.615,3.2570897029915096
"3t85",-29.825000000000003,1.998407699478059
"3ta1",-61.540000000000006,6.067767299427419
"3tay",-7.49,3.579785840894213
"3tb6",-17.875,1.2493331554606628
"3tcg",-39.89,6.975609889703807
"3tfn",-48.675,1.8700891244357556
"3tfp",-38.765,4.603256093969376
"3th9",-40.3975,11.964183702479108
"3tif",-53.6925,8.811989465117094
"3ts4",-43.5475,6.113288122333747
"3tsk",-55.815,6.519414595396316
"3tt4",-8.725,0.18411952639521417
"3ttm",-39.71,0.993713573755777
"3ttp",-51.6225,6.669549584992014
"3tu7",-57.182500000000005,2.1553402670265784
"3twp",-17.52,1.6531384293720375
"3tz0",-28.555,0.4742362280553454
"3tzm",-51.239999999999995,0.709976525432917
"3u10",-58.6075,0.11086778913008911
"3u5j",-34.6325,0.6851946195547122
"3u5l",-37.04,0.22045407685066426
"3u6i",-79.405,2.1132045176309058
"3u81",-59.7825,1.5432082382710361
"3u8k",-55.36,0.7212489168102311
"3u9q",-32.60666666666666,0.8393052682627188
"3ubd",-47.83,0.6217716622687327
"3ucj",-18.06,7.788247556414732
"3udd",-59.1275,0.11324751652547191
"3udh",-34.695,0.877667362956791
"3ueu",-33.055,0.9450749529357058
"3uew",-39.790000000000006,0.26870057685129334
"3ui7",-28.77,17.64644062315874
"3uj9",-30.87,2.5268161785140344
"3ujc",-24.822499999999998,5.880177860121797
"3ujd",-29.805,0.9976806436263524
"3uo4",-47.720000000000006,1.59751890964304
"3uod",-45.04,2.0160522480004364
"3up2",-48.6475,2.491309896419975
"3uri",-78.785,9.111064701778783
"3usx",-36.3275,4.7506657428196295
"3uu1",0.1625,0.00957427107756358
"3uug",-11.399999999999999,7.163393050782571
"3uuo",-34.615,5.55074469478344
"3uw4",-58.537499999999994,0.5097303208558311
"3uw5",-54.52,0.2659573900720175
"3uxd",-24.582499999999996,1.117239902617147
"3uxk",-16.5075,1.6919884751380565
"3uxl",-1.6700000000000002,0.9100549433962766
"3uyr",-66.30499999999999,3.3534211386779744
"3uz5",-26.6475,0.4560244876465045
"3uzj",-12.9375,7.938175168135308
"3v2n",-47.567499999999995,0.501888101739208
"3v2p",-58.457499999999996,0.2658790451800967
"3v2q",-54.1275,0.34150402633052684
"3v5p",-59.68,2.403733207602882
"3v78",-47.2025,2.339421224719254
"3v7x",-11.969999999999999,10.612750193360187
"3vbd",-13.1675,13.293242330848658
"3veh",1.0174999999999998,0.022173557826084316
"3vf5",-54.947500000000005,10.276320272029864
"3vf7",-60.265,6.894086838250165
"3vfa",-53.47,8.455171987211909
"3vfb",-52.5375,10.632996990500848
"3vha",0,0
"3vhd",0,0
"3vhk",-48.4225,0.2053249457168946
"3vje",-80.595,3.948717091242124
"3vtr",-50.097500000000004,4.2152214255797045
"3vvy",0.0175,0.005000000000000014
"3vw1",-53.9375,1.6246307272731235
"3vw2",-0.6225,0.04193248541803009
"3w07",-31.9125,2.0448043916227814
"3w37",-0.26,0.014142135623730826
"3w9k",-47.2,0
"3wgg",-62.89,1.8279861414499132
"3wha",-49.315,0.6755491593264178
"3wjw",-37.152499999999996,7.205074022289218
"3wmc",-52.6675,5.154521477951847
"3wtl",-17.125,3.1976501789074208
"3wtm",-40.77,6.737640536567674
"3wto",-9.322500000000002,0.7180239086084196
"3wz6",-42.455,1.2742710334410416
"3wz7",-43.794999999999995,5.405531117907597
"3wz8",-18.72,13.344634377406768
"3wzn",-35.8125,0.19345542122109977
"3zbx",-50.065,1.3457216155903877
"3zc5",0,0
"3zdv",-6.8875,2.4646348613942797
"3zj6",-48.4275,1.6842283099389799
"3zk6",-67.58500000000001,4.652780530679018
"3zln",-56.26,0
"3zlr",-81.26,1.0985748343489907
"3znr",-33.9725,3.2710281258344747
"3zns",-42.9525,1.7868104730683623
"3zps",-68.11749999999999,2.1976862833445336
"3zpu",-65.97,1.7288146227977057
"3zq9",-39.214999999999996,2.5651835541860013
"3zsq",-48.495000000000005,0.4473998956924434
"3zsx",-42.94,0.2723967694381159
"3zsy",-43.04,0.7694586841837829
"3zt2",-25.1725,2.976657801405236
"3zt3",-23.910000000000004,3.4433607614267006
"3zxz",0,0
"3zyu",0,0
"3zze",-41.43000000000001,2.0002166549316587
"456c",-28.9625,12.79290526033864
"4a4q",-69.175,7.818979046738335
"4a6b",-76.01,3.4987902671257376
"4a6c",-78.7825,1.2005380738099427
"4a6s",-15.772499999999999,0.33747839437006033
"4a7i",-52.425,4.77666899278849
"4ab9",-30.365000000000002,0.079372539331047
"4aba",-30.8,0.19078784028327853
"4abd",-33.71,0.27652606869285024
"4abe",-32.525000000000006,0.1977371993335228
"4abf",-34.415,0.19226717521707049
"4abg",-38.48,0.39824615503486577
"4abh",-35.1925,0.08301606270225767
"4aci",2.8166666666666664,0.0550757054728721
"4ad6",-20.0575,11.342449397433219
"4afg",-46.5875,0.9561860000372542
"4ag8",-61.45,0.10551461193982745
"4agc",-58.6475,0.22231734075109813
"4agm",-41.96,0.47420108252349824
"4agn",-48.9075,2.098020892809989
"4agp",-56.8125,2.8464524704738596
"4agq",-58.7625,2.6408379352016538
"4ahu",-6.7325,10.093500796717327
"4ai5",-0.0025,0.005
"4aia",-0.2675,0.23556669260883784
"4ap7",-42.835,0.5082322303830351
"4aqh",-48.8775,0.46528664999903907
"4asd",-64.5775,0.3405265530515333
"4at5",-57.5825,0.32510254792348325
"4att",-32,0.6590397054300253
"4auj",-29.2625,1.2799055954770049
"4av4",-29.535,0.520032050294435
"4av5",-33.215,1.1678042073336077
"4axd",-37.046666666666674,3.6651102757397065
"4ayq",-14.504999999999999,2.3243422008531107
"4az6",-35.292500000000004,1.9470212291257996
"4azb",-31.575,0.45961940777132515
"4azi",-32.165,1.4188610455807928
"4b0b",-33.5875,0.41435693148184904
"4b2i",-16.91,5.323326027964105
"4b2l",-7.987499999999999,3.2248863029053707
"4b32",-10.795,11.629802233916102
"4b34",-0.21000000000000002,0.153839743456191
"4b35",-9.215,9.254986043569524
"4b3b",-37.0525,0.470132959916476
"4b3d",-16.615000000000002,4.674715677628597
"4b6r",-38.1325,3.04520798413941
"4b7p",-1.615,0.05507570547286672
"4bb9",-32.69,2.588410065400539
"4bc5",-2.1366666666666667,1.6541261539959193
"4bcs",-45.3125,1.5002749747962119
"4bf6",-22.61,14.193695783692137
"4bi6",-1.6474999999999997,3.3031235217593666
"4bi7",-0.7050000000000001,1.4834531786791698
"4bj8",-43.6375,1.4083175541522044
"4bqg",-34.525,0.4773189010857081
"4bqh",-42.9375,0.5335025773135804
"4bqs",-26.5125,1.4019837136476188
"4bt4",15.9925,5.917180494120487
"4btk",-41.27,1.7384859313017007
"4bup",-51.39,7.676609494648864
"4buq",-32.8675,0.12553220038420365
"4c1t",-36.105000000000004,11.960915516798867
"4c1u",-26.255,11.968794147002992
"4c1y",-0.085,0.041231056256176596
"4c52",-54.875,1.225792260812045
"4c5d",-55.5925,0.6973461598566052
"4c6u",-34.04333333333333,0.28023799409350786
"4c9x",-48.705000000000005,1.870873236397193
"4ca5",2.6475,0.15413738460650397
"4ca8",-51.12,12.335479993363325
"4cc5",-21.9625,1.3525130929742428
"4cd0",0,0
"4cd4",-29.964999999999996,2.0184895342806146
"4cd5",-6.9825,9.666624281516272
"4ceb",-45.24,1.4478029331828448
"4cfl",0.052500000000000005,0.004999999999999956
"4cg9",-42.53,3.502027983897319
"4cgi",-37.0475,2.022611760406139
"4cjp",-36.705,3.5215952824442427
"4cjq",-38.91,3.1151671972250914
"4cjr",-41.11,4.3380871360543365
"4ck3",-38.1275,1.4253508340055188
"4cl6",-46.4325,1.969777906262783
"4clj",0,0
"4cmo",-42.11,0.5687999062352388
"4cp5",-37.902499999999996,2.641860140128627
"4cp7",-72.5725,5.980687669491012
"4cpr",-66.96249999999999,6.497278276324674
"4cps",-66.33,5.987336636602318
"4cpt",-71.4075,1.580239960681345
"4cpw",-60.79749999999999,8.728036720821073
"4cpy",-34.975,2.297542165010219
"4cra",-28.1725,14.356207426290089
"4crb",-54.545,2.5203901814335543
"4crc",-46.95,1.2626163312741334
"4crf",-53.3925,2.6619964312522493
"4csd",-24.0125,0.22231734075416637
"4css",-31.112499999999997,1.6477737506505912
"4cst",-33.56333333333334,0.6942862041933572
"4cwf",-1.4024999999999999,0.07632168761236709
"4cwn",-1.745,0.09574271077563047
"4cwo",-42.27,0
"4cwp",-37.08,2.1392677875073804
"4cwq",-45.77250000000001,0.4511743934807183
"4cwr",-43.9525,0.4572654225574124
"4cws",-47.7525,0.1431491064128913
"4cwt",-48.0775,3.3365788366728557
"4d1j",-18.405,2.187517618976652
"4d3h",-56.302499999999995,3.1879499682397516
"4d4d",-46.2225,0.581284497184224
"4d7b",-37.292500000000004,2.152941785867233
"4dcs",-59.325,4.164232622384856
"4ddh",-31.2725,0.8295932738396729
"4ddk",-23.6875,0.12419742348394432
"4de5",-23.775000000000002,0.6900483074876065
"4der",-35.220000000000006,0.35814336049493445
"4des",-34.9775,0.9749316215339398
"4det",-35.9225,1.864946379926254
"4deu",-35.8,1.6900000000000581
"4dew",-37.3525,1.0823546861665307
"4dff",-35.6175,4.628940663550004
"4dfg",-62.39000000000001,5.347853151810917
"4djo",-59.150000000000006,6.119052214191255
"4djq",-56.9725,2.751319380467068
"4djr",-53.8775,4.14731539673564
"4dju",-35.68,0.5074117328822929
"4djv",-51.3925,3.0095002353658105
"4djw",-44.915,0.39042711654422885
"4djx",-48.1825,1.5645739569180122
"4djy",-53.0125,0.8660783259414611
"4dko",-0.020000000000000004,0.035590260840104374
"4dkp",-0.0075,0.017078251276599333
"4dkq",-0.0075,0.02217355782608345
"4dkr",-0.035,0.02380476142847617
"4dld",-31.9275,5.884892380777501
"4do5",-26.395,1.5675139552808077
"4dst",-13.8625,11.053676236136702
"4dsu",-16.9125,7.156243777289867
"4duh",-45.147499999999994,2.5314340468071133
"4e3g",-14.975000000000001,0.7725930364687756
"4e67",-55.24250000000001,9.297929429000131
"4e70",-26.0275,1.0790234782741241
"4e9u",-43.8125,0.9842890835521464
"4ea2",-54.177499999999995,2.749258991073642
"4ef6",-28.087500000000002,1.150546971371939
"4efk",-27.61,0.5948108943185357
"4efs",-43.932500000000005,2.5371030067118423
"4egk",0,0
"4ej8",-2.355,1.1263658375501275
"4ejl",-3.1675,3.2614452317952547
"4ek9",-49.894999999999996,1.0120111988843532
"4elf",-53.465,8.852319846608925
"4elg",-58.3,3.752892218009908
"4elh",-54.365,3.267062901139276
"4emf",-25.3225,12.291827569568335
"4eo6",-45.593333333333334,0.2379775899809446
"4eo8",-42.3425,0.16958282145671427
"4epy",-44.87,3.8873898698227562
"4er1",-40.3825,7.6721981856570975
"4er2",-15.2225,10.872844997209029
"4erf",-42.162499999999994,0.9446119132568163
"4etz",-38.7625,3.7731010676453463
"4euo",-21.505,1.4443568349500027
"4ew2",-36.39,0.9944177525903711
"4ew3",-34.165,0.5871115737236443
"4ewn",-17.06,4.366127193138857
"4ezx",-72.3,3.077087367408756
"4f0c",-61.985,0.8681973661939434
"4f1l",-32.8675,0.6514790863873956
"4f2w",-63.519999999999996,0.7140028011156724
"4f3c",-71.36500000000001,0.23867690853072046
"4f3k",-68.6925,2.084568300632228
"4f5y",-55.127500000000005,9.35026693023609
"4f7v",-58.765,4.255016647049324
"4f9w",-47.042500000000004,1.3855053229778096
"4f9y",-46.8375,1.8092056267876835
"4fcq",-43.285,0.2850146195091337
"4fev",0,0
"4fl1",-17.98,5.506692897435494
"4flp",-39.285,0.5411407703489677
"4fm7",-62.205,0.6710439627930731
"4fm8",-63.1575,1.2465519109393155
"4fsl",-64.705,0.2735568192025342
"4fxp",-63.5675,1.8025791707068988
"4fz3",-59.02,5.239484707487973
"4fzj",-5.1375,1.5864084173587436
"4g0p",-0.625,0.012909944487360213
"4g0q",-0.305,0.00577350269189594
"4g0y",-0.6125,0.009574271077559956
"4g0z",-0.315,0.009999999999999449
"4g8m",-38.9975,4.535867245264867
"4g8v",0,0
"4g8y",-15.9175,11.769962829168149
"4g90",-0.3474999999999999,0.695
"4g95",-34.595,3.022333535531744
"4gah",-80.1825,5.593963264090892
"4ge1",-0.052500000000000005,0.004999999999999956
"4gfo",-31.14,6.91396172007531
"4gg7",0.2425,0.037749172176353755
"4ggz",-42.56333333333333,0.6460908088910721
"4gid",-110.145,1.4584580899019026
"4gih",-45.015,0.6165225056724325
"4gii",-44.0775,2.807256964844256
"4gj2",-44.692499999999995,0.6093370714694555
"4gj3",-45.525,0.5397839073799469
"4gny",-36.9125,1.7478820517032783
"4gql",-52.255,2.672133978677142
"4gqp",-33.2325,0.3719655001922839
"4gr3",-34.085,6.753332510694262
"4gr8",-36.1125,6.693869707924286
"4gu6",-57.865,0.5005663459185975
"4gu9",-28.9575,0.3578058132562684
"4gue",-45.730000000000004,0.6216108107173046
"4h3f",-64.465,0.796429532350677
"4h3g",-57.697500000000005,0.9410056677125794
"4h3j",-61.574999999999996,1.6546600859393108
"4h42",-12.5225,13.655995935851767
"4h75",-1.59,0.04546060565661864
"4hbm",-47.355,1.1167064669525735
"4hdp",-60.6,7.659717140121106
"4heg",-43.995,3.0510927004380894
"4hj2",-76.695,3.3333316666665347
"4hp0",-60.19,2.002565021832454
"4hpi",-52.129999999999995,3.8087793320169925
"4ht0",-16.07,8.901209655621717
"4ht2",-14.587500000000002,11.615309939902591
"4hu1",-25.175,2.589549510371761
"4hw3",-43.497499999999995,4.209333874458823
"4hwo",-47.9575,6.674900124096693
"4hwp",-45.0125,4.099417641568136
"4hws",-48.432500000000005,4.166608332924989
"4hy1",-56.004999999999995,3.096637961833129
"4hym",-53.7175,1.8325096634579996
"4i54",-0.0125,0.015000000000000001
"4i7j",-17.4725,0.21838421798896354
"4i7k",-20.78,0.03741657386608166
"4i7l",0,0
"4i7m",-28.9,0.24152294576932187
"4i7p",0,0
"4i8n",-44.697500000000005,1.6285039146405866
"4i8w",-59.864999999999995,3.3421200856141238
"4i8z",-53.5925,5.020214968836802
"4ibb",-42.79,1.1184215067082313
"4ibc",-39.805,0.7474623736350854
"4ibd",-39.9675,0.861447425364407
"4ibe",-39.845,0.4517742799229786
"4ibf",-41.605,0.7439758060584286
"4ibg",-44.26,0.9772410142842557
"4ibi",-44.175000000000004,0.4184495190589748
"4ibj",-41.915,1.1911199211946168
"4ibk",-45.2,1.8298451664917046
"4ieh",-80.57,9.883025852440197
"4igt",-36.8375,5.995789494859446
"4ih5",-25.48,0.7797007973148246
"4ih6",-36.9475,1.2412728682015246
"4ih7",-28.145,0.49749371855325514
"4io2",-35.5625,0.12311918344837952
"4io5",-26.82,0.21924111536519778
"4io7",-38.44499999999999,0.967212489580183
"4ipn",-13.932500000000001,1.6036079113465718
"4ish",-55.754999999999995,1.5703608927039838
"4isi",-57.585,0.16010413278222216
"4isu",-33.86,0.226421435970593
"4itp",-27.015,3.020336625830521
"4iue",-41.7825,1.2088665490175565
"4iwz",-18.513333333333332,12.167047026017993
"4j21",-43.78333333333334,0.7400900846062031
"4j22",-47.7075,0.748214541424896
"4j28",-34.9475,1.8332371186875573
"4j44",-34.7125,0.22201726659621732
"4j46",-37.6625,0.2223173407545073
"4j47",-39.545,1.087949140968177
"4j48",0.22000000000000003,0.06055300708194986
"4j7d",-42.025000000000006,0.6166846844210607
"4j7e",0.049999999999999996,0.008164965809277235
"4j93",-33.835,0.9966778148762963
"4jal",-47.9625,0.9855413064230861
"4je7",-41.255,1.6046702672719777
"4je8",-52.550000000000004,3.143851141514116
"4jfk",-41.2825,9.959017270795336
"4jfm",-39.9475,4.500921202005917
"4jfs",-34.69,1.038685066161407
"4jkw",-8.1275,7.674626483853574
"4jn2",-52.3675,1.365195346217368
"4jne",-25.9075,2.5350920430364474
"4jsa",-14.842500000000001,0.2731757675928981
"4jss",-0.25,0.3756771663720505
"4jsz",-0.165,0.19485036994233976
"4jwk",-1.7650000000000001,0.8051707893360263
"4jx9",-3.8925,5.422240465588618
"4jxs",-30.2825,3.51312183107846
"4jyc",-42.917500000000004,0.7544700126576148
"4jym",-19.185,10.146935497971791
"4jyt",-67.91,2.1240370367143386
"4jz1",-61.462500000000006,3.8141698528863466
"4jzi",-62.97,0
"4k18",-44.045,0.5359415391005449
"4k3h",-52.705,0.6491276197072309
"4k4j",-58.54,0.3965686153329026
"4k55",0.36,0
"4k6i",-62.8675,0.5838021925275029
"4k7i",-0.012500000000000002,0.025
"4k7n",-6.6825,8.633405565978393
"4k7o",-0.49250000000000005,0.43223257628272305
"4kb9",-58.64,3.9068060270933875
"4kcx",-4.775,1.8740775508678031
"4kfq",-21.75,1.6015201112276671
"4km0",-30.5825,1.0130605444229708
"4km2",-34.995,0.15968719422684222
"4kni",-34.0175,3.5041249502075154
"4knn",-5.237500000000001,7.025749663440431
"4kow",-51.185,0.85904986273573
"4kp8",-28.215,1.8044666802133145
"4kqp",-33.4675,1.0668137919367153
"4ksy",-66.20750000000001,4.14836011776554
"4kwf",-38.08,0
"4kyh",-32.0375,3.2285432731599633
"4kyk",-29.310000000000002,2.152533391146352
"4kz3",-21.08,2.0133719643092993
"4kz4",-32.6125,2.0862146741567713
"4kz6",-25.0725,1.256725241782608
"4kz7",-22.79,1.9041183436610896
"4kzq",-40.2675,0.1717313793889277
"4kzu",-43.769999999999996,0.2515286597328518
"4l19",0,0
"4lch",-44.195,4.680922273797522
"4lj5",-48.085,11.133488521872497
"4lj8",0.9650000000000001,0.06806859285553835
"4ljh",-14.514999999999999,1.9979406063911533
"4lk7",-15.92,1.206289075360158
"4lko",-46.92,1.1030865786510815
"4ll3",-46.6475,1.9263674796537449
"4loh",-74.41749999999999,1.9904836095788216
"4loi",-66.66,3.8539935997178776
